instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿vin.in.0001,﻿cathedral,﻿Cathderal of St. Frances Xavier,English,,,,,﻿Knox County,﻿Vincennes,,﻿IN,,38.679024,-87.53415,,,,﻿sim_g_bruté_901,﻿Right Rev.,﻿Simon G. Bruté,﻿D. D.,,,,,,,1837,﻿https://en.wikipedia.org/wiki/St._Francis_Xavier_Cathedral_and_Library,﻿,﻿,﻿Vincennes,Vincennes
﻿vin.in.0001,﻿cathedral,﻿Cathderal of St. Frances Xavier,English,,,,,﻿Knox County,﻿Vincennes,,﻿IN,,38.679024,-87.53415,,,,﻿cél_de-la-hailandière_901,﻿Rev.,﻿Celestine De la Hailandiere,,,,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
﻿vin.in.0001,﻿cathedral,﻿Cathderal of St. Frances Xavier,English,,,,,﻿Knox County,﻿Vincennes,,﻿IN,,38.679024,-87.53415,,,,﻿jam_corbe_901,﻿Rev.,﻿James Corbe,,,,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
﻿vin.in.0090,﻿church,﻿St. Peter's,English,,,,﻿Davies County,,﻿Black Oak Ridge,﻿Montgomery,﻿IN,,38.66456,-87.046859,,,,﻿sim_lalumiere_901,﻿Rev.,﻿Simon Lalumiere,,,,,,,,1837,﻿https://stpetermontgomery.org/church-history/st-peters-history/,﻿,﻿,﻿Vincennes,Vincennes
﻿vin.in.9003,﻿church,﻿St. Mary's,English,,,,﻿Davies County,,﻿Black Oak Ridge,,﻿IN,,38.66456,-87.046859,,,,﻿mau_de-st-palais_001,﻿Rev.,﻿Maurice St. Palais,,,,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
﻿vin.in.9004,﻿church,not recorded,English,,﻿an Indian Village on the Tippecanoa,,,,﻿Chicocos,,﻿IN,,38.66456,-87.046859,,,,﻿deseille_902,﻿Rev. Mr.,﻿Deseille,,,﻿of Michigan,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
﻿vin.in.9005,﻿church,not recorded,English,,﻿Duchee River,,,,,,﻿IN,,38.66456,-87.046859,,,﻿visited occasionally,,,,,,,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
﻿vin.in.0033,﻿church,﻿St. John's,English,,,,﻿Dearborn County,,﻿Dover,,﻿IN,,38.66456,-87.046859,,,﻿every other Sunday,﻿jos_ferneding_001,﻿Rev.,﻿Joseph Ferneding,,,,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
﻿vin.in.9006,﻿church,﻿St. Joseph's,English,,,,﻿Allen County,,﻿Fort Wayne,,﻿IN,,38.66456,-87.046859,,,,﻿fra_j_claude_901,﻿Rev.,﻿Francis J. Claude,,,,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
﻿for.in.0001,﻿church,﻿St. Mary's,English,,,,﻿Allen County,,﻿Fort Wayne,,﻿IN,,38.66456,-87.046859,,,,﻿lou_muller_901,﻿Rev.,﻿Lewis Muller,,,,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
﻿vin.in.9007,﻿church,not recorded,English,,,,,,﻿Huntingdon,,﻿IN,,38.66456,-87.046859,﻿for.in.0001,﻿attended from Fort Wayne,,,,,,,,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
﻿for.in.0081,﻿church,not recorded,English,,,,﻿Cass County,,﻿Logansport,,﻿IN,,40.752475,-86.375266,,,,﻿pat_obeirne_902,﻿Rev.,﻿Patrick O'Beirne,,,,,,,,1837,,﻿,﻿,﻿Vincennes,Vincennes
